Item_id,Item,Store ,suplier,suplier location ,quantity,Item sold,purchase price,total cost,sold price ,Discounts,total sales ,Date,Month Number,Month Name,Year,product feedback,other feedback
1657,Squash,Market, Basfoods Direct , South Australia  ,380,375, $2.00 , $760.00 , $2.95 , $-   ," $1,106.25 ",20/6/2022,9, September ,2021,Extremely Poor,product was notvery fresh thanks
1658,Celery,Grocery, Grocery Industries Australia Pty Ltd , Northern Territory ,886,881, $5.00 ," $4,430.00 ", $5.95 , $-   ," $5,241.95 ",21/6/2022,6, June ,2021,strongly agree,product was very fresh thanks
1659,Cucumber,Market, Complete Food Services , The Australian Capital Territory ,2416,2411, $4.00 ," $9,664.00 ", $4.95 , $-   ," $11,934.45 ",22/6/2022,9, September ,2021,strongly diagree,product was not very fresh thanks
1660,Mushrooms,Grocery, Japan Foods Trading , Northern Territory ,2156,2151, $3.50 ," $7,546.00 ", $4.45 , $-   ," $9,571.95 ",23/6/2022,10, October ,2021,strongly diagree,prodict not receive ontime
1661,Milk ,Home Delivery, Basfoods Direct , The Australian Capital Territory ,2689,2684, $4.00 ," $10,756.00 ", $4.95 , $-   ," $13,285.80 ",24/6/2022,11, November ,2021,agree,customer service was very friendly 
1662,Cheese,Home Delivery, Kahvecioglu Grand Foods , NSW  ,677,672, $2.50 ," $1,692.50 ", $3.45 , $-   ," $2,318.40 ",25/6/2022,3, March ,2021,disagree,no one response my email
1663,Eggs,Home Delivery, NSM Foods Direct to Public Outlet Store , Queensland ,1773,1768, $5.00 ," $8,865.00 ", $5.95 , $-   ," $10,519.60 ",26/6/2022,4, April ,2021,strongly agree,"there was an issue with my order, team resolve very quickly"
1664,Cottage cheese,Home Delivery, Bera Foods Wholesalers , Tasmania ,2420,2415, $11.00 ," $26,620.00 ", $11.95 , $-   ," $28,859.25 ",27/6/2022,9, September ,2021,strongly diagree,I like your product 
1665,Sour cream,Home Delivery, Royal Foods Australia Pty. Ltd. , Western Australia  ,2734,2729, $7.00 ," $19,138.00 ", $7.95 , $-   ," $21,695.55 ",28/6/2022,10, October ,2021,agree,bad quality 
1666,Yogurt,Grocery, Real Food Distributors , South Australia  ,1715,1710, $6.00 ," $10,290.00 ", $6.95 , $-   ," $11,884.50 ",29/6/2022,10, October ,2021,disagree,good quality 
1667,Beef,Market, Quality Foods , Northern Territory ,1186,1181, $4.25 ," $5,040.50 ", $5.20 , $-   ," $6,141.20 ",30/6/2022,12, December ,2021,Extremely Poor,tasty 
1668,Wild Salmon,Fish Market, First Ray , The Australian Capital Territory ,3495,3490, $12.00 ," $41,940.00 ", $12.95 , $-   ," $45,195.50 ",1/7/2022,1, January ,2021,strongly agree,I like your product 
1669,Oranges,Grocery, Mediterranean Wholesalers , NSW  ,886,881, $20.00 ," $17,720.00 ", $20.95 , $-   ," $18,456.95 ",2/7/2022,6, June ,2021,strongly diagree,I don't like this product 
1670,Apples,Orchard, Bruno Fine Foods , Queensland ,2156,2151, $3.00 ," $6,468.00 ", $3.95 , $-   ," $8,496.45 ",3/7/2022,10, October ,2021,strongly diagree,prodict not receive ontime
1671,Bananas,Grocery, Basfoods Direct - Somerton Store , Tasmania ,905,900, $2.00 ," $1,810.00 ", $2.95 , $-   ," $2,655.00 ",4/7/2022,10, October ,2021,agree,receive ontime 
1672,Lettuce,Market, Glendal Foods , Western Australia  ,1715,1710, $1.50 ," $2,572.50 ", $2.45 , $-   ," $4,189.50 ",5/7/2022,10, October ,2021,disagree,I like your product 
1673,Tomatoes,Market, Grocery Industries Australia Pty Ltd , South Australia  ,1594,1589, $1.75 ," $2,789.50 ", $2.70 , $-   ," $4,290.30 ",6/7/2022,11, November ,2021,strongly agree,I don't like this product 
1674,Squash,Market, Complete Food Services , Northern Territory ,1359,1354, $2.00 ," $2,718.00 ", $2.95 , $-   ," $3,994.30 ",7/7/2022,11, November ,2021,strongly diagree,product not receive ontime
1675,Oranges,Grocery, Japan Foods Trading , The Australian Capital Territory ,2150,2145, $5.00 ," $10,750.00 ", $5.95 , $-   ," $12,762.75 ",8/7/2022,11, November ,2021,agree,receive ontime 
1676,Apples,Orchard, Basfoods Direct , NSW  ,1197,1192, $4.00 ," $4,788.00 ", $4.95 , $-   ," $5,900.40 ",9/7/2022,11, November ,2021,disagree,I like your product 
1677,Bananas,Grocery, Kahvecioglu Grand Foods , Queensland ,380,375, $3.50 ," $1,330.00 ", $4.45 , $-   ," $1,668.75 ",10/7/2022,12, December ,2021,Extremely Poor,I don't like this product 
1678,Oranges,Grocery, NSM Foods Direct to Public Outlet Store , Tasmania ,1233,1228, $4.00 ," $4,932.00 ", $4.95 , $-   ," $6,078.60 ",11/7/2022,12, December ,2021,strongly agree,product was very fresh thanks
1679,Apples,Orchard, Bera Foods Wholesalers , Western Australia  ,1395,1390, $2.50 ," $3,487.50 ", $3.45 , $-   ," $4,795.50 ",12/7/2022,7, July ,2021,strongly diagree,product was notvery fresh thanks
1680,Bananas,Grocery, Grocery Industries Australia Pty Ltd , South Australia  ,986,981, $5.00 ," $4,930.00 ", $5.95 , $-   ," $5,836.95 ",13/7/2022,10, October ,2021,strongly diagree,product was very fresh thanks
1681,Lettuce,Market, Complete Food Services , Northern Territory ,905,900, $11.00 ," $9,955.00 ", $11.95 , $-   ," $10,755.00 ",14/7/2022,10, October ,2021,agree,I like your product 
1682,Tomatoes,Market, Japan Foods Trading , NSW  ,2109,2104, $7.00 ," $14,763.00 ", $7.95 , $-   ," $16,726.80 ",15/7/2022,5, May ,2021,disagree,I don't like this product 
1683,Squash,Market, Basfoods Direct , Queensland ,3874.5,3869.5, $6.00 ," $23,247.00 ", $6.95 , $-   ," $26,893.03 ",16/7/2022,7, July ,2021,strongly agree,product was very fresh thanks
1684,Celery,Grocery, Kahvecioglu Grand Foods , Tasmania ,623,618, $4.25 ," $2,647.75 ", $5.20 , $-   ," $3,213.60 ",17/7/2022,9, September ,2021,strongly diagree,product was notvery fresh thanks
1685,Cucumber,Market, NSM Foods Direct to Public Outlet Store , Western Australia  ,986,981, $12.00 ," $11,832.00 ", $12.95 , $-   ," $12,703.95 ",18/7/2022,10, October ,2021,agree,product was very fresh thanks
1686,Mushrooms,Grocery, Bera Foods Wholesalers , South Australia  ,2387,2382, $20.00 ," $47,740.00 ", $20.95 , $-   ," $49,902.90 ",19/7/2022,11, November ,2021,disagree,product was not very fresh thanks
1687,Milk ,Home Delivery, Grocery Industries Australia Pty Ltd , Northern Territory ,1233,1228, $20.00 ," $24,660.00 ", $20.95 , $-   ," $25,726.60 ",20/7/2022,12, December ,2021,Extremely Poor,prodict not receive ontime
1688,Cheese,Home Delivery, Complete Food Services , The Australian Capital Territory ,270,265, $3.00 , $810.00 , $3.95 , $-   ," $1,046.75 ",21/7/2022,2, February ,2021,strongly agree,customer service was very friendly 
1689,Eggs,Home Delivery, Japan Foods Trading , NSW  ,3421.5,3416.5, $2.00 ," $6,843.00 ", $2.95 , $-   ," $10,078.68 ",22/7/2022,7, July ,2021,strongly diagree,no one response my email
1690,Cottage cheese,Home Delivery, Basfoods Direct , Queensland ,2734,2729, $1.50 ," $4,101.00 ", $2.45 , $-   ," $6,686.05 ",23/7/2022,10, October ,2021,strongly diagree,"there was an issue with my order, team resolve very quickly"
1691,Sour cream,Home Delivery, Grocery Industries Australia Pty Ltd , Tasmania ,2548,2543, $1.75 ," $4,459.00 ", $2.70 , $-   ," $6,866.10 ",24/7/2022,11, November ,2021,agree,I like your product 
1692,Yogurt,Grocery, Complete Food Services , Western Australia  ,2521.5,2516.5, $2.00 ," $5,043.00 ", $2.95 , $-   ," $7,423.68 ",25/7/2022,1, January ,2021,disagree,bad quality 
1693,Beef,Market, Japan Foods Trading , South Australia  ,2661,2656, $5.00 ," $13,305.00 ", $5.95 , $-   ," $15,803.20 ",26/7/2022,5, May ,2021,strongly agree,good quality 
1694,Wild Salmon,Fish Market, Basfoods Direct , NSW  ,1531,1526, $4.00 ," $6,124.00 ", $4.95 , $-   ," $7,553.70 ",27/7/2022,12, December ,2021,strongly diagree,tasty 
1695,Oranges,Grocery, Kahvecioglu Grand Foods , Queensland ,1491,1486, $3.50 ," $5,218.50 ", $4.45 , $-   ," $6,612.70 ",28/7/2022,3, March ,2021,agree,I like your product 
1696,Apples,Orchard, NSM Foods Direct to Public Outlet Store , Tasmania ,1531,1526, $4.00 ," $6,124.00 ", $4.95 , $-   ," $7,553.70 ",29/7/2022,12, December ,2021,disagree,I don't like this product 
1697,Bananas,Grocery, Bera Foods Wholesalers , Western Australia  ,2761,2756, $2.50 ," $6,902.50 ", $3.45 , $-   ," $9,508.20 ",30/7/2022,9, September ,2021,Extremely Poor,prodict not receive ontime
1698,Lettuce,Market, Royal Foods Australia Pty. Ltd. , South Australia  ,2567,2562, $5.00 ," $12,835.00 ", $5.95 , $-   ," $15,243.90 ",31/7/2022,6, June ,2021,strongly agree,receive ontime 
1699,Tomatoes,Market, Real Food Distributors , NSW  ,2567,2562, $11.00 ," $28,237.00 ", $11.95 , $-   ," $30,615.90 ",1/8/2022,6, June ,2021,strongly diagree,I like your product 
1700,Squash,Market, Quality Foods , Queensland ,923,918, $7.00 ," $6,461.00 ", $7.95 , $-   ," $7,298.10 ",2/8/2022,3, March ,2021,strongly diagree,I don't like this product 
1701,Oranges,Grocery, First Ray , Tasmania ,1790,1785, $6.00 ," $10,740.00 ", $6.95 , $-   ," $12,405.75 ",3/8/2022,3, March ,2021,agree,product not receive ontime
1702,Oranges,Grocery, Mediterranean Wholesalers , Western Australia  ,442,437, $4.25 ," $1,878.50 ", $5.20 , $-   ," $2,272.40 ",4/8/2022,9, September ,2021,disagree,receive ontime 
1703,Apples,Orchard, Bruno Fine Foods , South Australia  ,982.5,977.5, $12.00 ," $11,790.00 ", $12.95 , $-   ," $12,658.63 ",5/8/2022,1, January ,2021,strongly agree,I like your product 
1704,Bananas,Grocery, Basfoods Direct - Somerton Store , Northern Territory ,1298,1293, $20.00 ," $25,960.00 ", $20.95 , $-   ," $27,088.35 ",6/8/2022,2, February ,2021,strongly diagree,I don't like this product 
1705,Lettuce,Market, Glendal Foods , The Australian Capital Territory ,604,599, $12.00 ," $7,248.00 ", $12.95 , $-   ," $7,757.05 ",7/8/2022,6, June ,2021,agree,product was very fresh thanks
1706,Tomatoes,Market, Grocery Industries Australia Pty Ltd , Northern Territory ,2255,2250, $3.00 ," $6,765.00 ", $3.95 , $-   ," $8,887.50 ",8/8/2022,7, July ,2021,disagree,product was notvery fresh thanks
1707,Squash,Market, Complete Food Services , The Australian Capital Territory ,1249,1244, $2.00 ," $2,498.00 ", $2.95 , $-   ," $3,669.80 ",9/8/2022,10, October ,2021,Extremely Poor,product was very fresh thanks
1708,Celery,Grocery, Japan Foods Trading , NSW  ,1438.5,1433.5, $1.50 ," $2,157.75 ", $2.45 , $-   ," $3,512.08 ",10/8/2022,1, January ,2021,strongly agree,I like your product 
1709,Cucumber,Market, Basfoods Direct , Queensland ,807,802, $1.75 ," $1,412.25 ", $2.70 , $-   ," $2,165.40 ",11/8/2022,1, January ,2021,strongly diagree,I don't like this product 
1710,Mushrooms,Grocery, Kahvecioglu Grand Foods , NSW  ,2641,2636, $2.00 ," $5,282.00 ", $2.95 , $-   ," $7,776.20 ",12/8/2022,2, February ,2021,strongly diagree,product was very fresh thanks
1711,Milk ,Home Delivery, NSM Foods Direct to Public Outlet Store , Queensland ,2708,2703, $5.00 ," $13,540.00 ", $5.95 , $-   ," $16,082.85 ",13/8/2022,2, February ,2021,agree,product was notvery fresh thanks
1712,Cheese,Home Delivery, Bera Foods Wholesalers , Tasmania ,2632,2627, $4.00 ," $10,528.00 ", $4.95 , $-   ," $13,003.65 ",14/8/2022,6, June ,2021,disagree,product was very fresh thanks
1713,Eggs,Home Delivery, Grocery Industries Australia Pty Ltd , Western Australia  ,1583,1578, $3.50 ," $5,540.50 ", $4.45 , $-   ," $7,022.10 ",15/8/2022,6, June ,2021,strongly agree,product was not very fresh thanks
1714,Cottage cheese,Home Delivery, Complete Food Services , South Australia  ,571,566, $4.00 ," $2,284.00 ", $4.95 , $-   ," $2,801.70 ",16/8/2022,7, July ,2021,strongly diagree,prodict not receive ontime
1715,Sour cream,Home Delivery, Japan Foods Trading , Northern Territory ,2696,2691, $2.50 ," $6,740.00 ", $3.45 , $-   ," $9,283.95 ",17/8/2022,8, August ,2021,agree,customer service was very friendly 
1716,Yogurt,Grocery, Basfoods Direct , The Australian Capital Territory ,1565,1560, $5.00 ," $7,825.00 ", $5.95 , $-   ," $9,282.00 ",18/8/2022,10, October ,2021,disagree,no one response my email
1717,Beef,Market, Kahvecioglu Grand Foods , NSW  ,1249,1244, $11.00 ," $13,739.00 ", $11.95 , $-   ," $14,865.80 ",19/8/2022,10, October ,2021,Extremely Poor,"there was an issue with my order, team resolve very quickly"
1718,Wild Salmon,Fish Market, NSM Foods Direct to Public Outlet Store , Queensland ,357,352, $7.00 ," $2,499.00 ", $7.95 , $-   ," $2,798.40 ",20/8/2022,11, November ,2021,strongly agree,I like your product 
1719,Oranges,Grocery, Bera Foods Wholesalers , Tasmania ,1013,1008, $6.00 ," $6,078.00 ", $6.95 , $-   ," $7,005.60 ",21/8/2022,12, December ,2021,strongly diagree,bad quality 
1720,Apples,Orchard, Grocery Industries Australia Pty Ltd , Western Australia  ,3997.5,3992.5, $4.25 ," $16,989.38 ", $5.20 , $-   ," $20,761.00 ",22/8/2022,1, January ,2021,strongly diagree,good quality 
1721,Bananas,Grocery, Complete Food Services , South Australia  ,2632,2627, $12.00 ," $31,584.00 ", $12.95 , $-   ," $34,019.65 ",23/8/2022,6, June ,2021,agree,tasty 
1722,Lettuce,Market, Japan Foods Trading , Northern Territory ,1190,1185, $20.00 ," $23,800.00 ", $20.95 , $-   ," $24,825.75 ",24/8/2022,6, June ,2021,disagree,I like your product 
1723,Tomatoes,Market, Basfoods Direct , NSW  ,604,599, $12.00 ," $7,248.00 ", $12.95 , $-   ," $7,757.05 ",25/8/2022,6, June ,2021,strongly agree,I don't like this product 
1724,Squash,Market, Grocery Industries Australia Pty Ltd , Queensland ,660,655, $3.00 ," $1,980.00 ", $3.95 , $-   ," $2,587.25 ",26/8/2022,9, September ,2021,strongly diagree,prodict not receive ontime
1725,Oranges,Grocery, Complete Food Services , Tasmania ,410,405, $2.00 , $820.00 , $2.95 , $-   ," $1,194.75 ",27/8/2022,10, October ,2021,agree,receive ontime 
1726,Oranges,Grocery, Japan Foods Trading , Western Australia  ,2605,2600, $1.50 ," $3,907.50 ", $2.45 , $-   ," $6,370.00 ",28/8/2022,11, November ,2021,disagree,I like your product 
1727,Apples,Orchard, Basfoods Direct , South Australia  ,1013,1008, $1.75 ," $1,772.75 ", $2.70 , $-   ," $2,721.60 ",29/8/2022,12, December ,2021,Extremely Poor,I don't like this product 
1728,Bananas,Grocery, Kahvecioglu Grand Foods , Northern Territory ,1583,1578, $2.00 ," $3,166.00 ", $2.95 , $-   ," $4,655.10 ",30/8/2022,6, June ,2021,strongly agree,product not receive ontime
1729,Lettuce,Market, NSM Foods Direct to Public Outlet Store , The Australian Capital Territory ,1565,1560, $5.00 ," $7,825.00 ", $5.95 , $-   ," $9,282.00 ",31/8/2022,10, October ,2021,strongly diagree,receive ontime 
1730,Tomatoes,Market, Royal Foods Australia Pty. Ltd. , NSW  ,1659,1654, $4.00 ," $6,636.00 ", $4.95 , $-   ," $8,187.30 ",1/9/2022,1, January ,2021,strongly diagree,I like your product 
1731,Squash,Market, Real Food Distributors , Queensland ,1190,1185, $3.50 ," $4,165.00 ", $4.45 , $-   ," $5,273.25 ",2/9/2022,6, June ,2021,agree,I don't like this product 
1732,Celery,Grocery, Quality Foods , Tasmania ,410,405, $4.00 ," $1,640.00 ", $4.95 , $-   ," $2,004.75 ",3/9/2022,10, October ,2021,disagree,product was very fresh thanks
1733,Cucumber,Market, First Ray , Western Australia  ,1770,1765, $2.50 ," $4,425.00 ", $3.45 , $-   ," $6,089.25 ",4/9/2022,12, December ,2021,strongly agree,product was notvery fresh thanks
1734,Mushrooms,Grocery, Mediterranean Wholesalers , South Australia  ,2579,2574, $5.00 ," $12,895.00 ", $5.95 , $-   ," $15,315.30 ",5/9/2022,4, April ,2021,strongly diagree,product was very fresh thanks
1735,Milk ,Home Delivery, Bruno Fine Foods , NSW  ,1743,1738, $11.00 ," $19,173.00 ", $11.95 , $-   ," $20,769.10 ",6/9/2022,5, May ,2021,agree,I like your product 
1736,Cheese,Home Delivery, Basfoods Direct - Somerton Store , Queensland ,2996,2991, $7.00 ," $20,972.00 ", $7.95 , $-   ," $23,778.45 ",7/9/2022,10, October ,2021,disagree,I don't like this product 
1737,Eggs,Home Delivery, Glendal Foods , Tasmania ,280,275, $6.00 ," $1,680.00 ", $6.95 , $-   ," $1,911.25 ",8/9/2022,12, December ,2021,Extremely Poor,product was very fresh thanks
1738,Cottage cheese,Home Delivery, Grocery Industries Australia Pty Ltd , Western Australia  ,293,288, $4.25 ," $1,245.25 ", $5.20 , $-   ," $1,497.60 ",9/9/2022,2, February ,2021,strongly agree,product was notvery fresh thanks
1739,Sour cream,Home Delivery, Complete Food Services , South Australia  ,2996,2991, $12.00 ," $35,952.00 ", $12.95 , $-   ," $38,733.45 ",10/9/2022,10, October ,2021,strongly diagree,product was very fresh thanks
1740,Yogurt,Grocery, Japan Foods Trading , NSW  ,278,273, $20.00 ," $5,560.00 ", $20.95 , $-   ," $5,719.35 ",11/9/2022,2, February ,2021,strongly diagree,product was not very fresh thanks
1741,Beef,Market, Basfoods Direct , Queensland ,2428,2423, $12.00 ," $29,136.00 ", $12.95 , $-   ," $31,377.85 ",12/9/2022,3, March ,2021,agree,prodict not receive ontime
1742,Wild Salmon,Fish Market, Kahvecioglu Grand Foods , Tasmania ,1767,1762, $3.00 ," $5,301.00 ", $3.95 , $-   ," $6,959.90 ",13/9/2022,9, September ,2021,disagree,customer service was very friendly 
1743,Oranges,Grocery, NSM Foods Direct to Public Outlet Store , Western Australia  ,1393,1388, $2.00 ," $2,786.00 ", $2.95 , $-   ," $4,094.60 ",14/9/2022,10, October ,2021,strongly agree,no one response my email
1744,Apples,Orchard, Bera Foods Wholesalers , South Australia  ,280,275, $1.50 , $420.00 , $2.45 , $-   , $673.75 ,15/9/2022,12, December ,2021,strongly diagree,"there was an issue with my order, team resolve very quickly"
1745,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Northern Territory ,1393,1388, $1.75 ," $2,437.75 ", $2.70 , $-   ," $3,747.60 ",16/9/2022,10, October ,2021,agree,I like your product 
1746,Lettuce,Market, Complete Food Services , The Australian Capital Territory ,2015,2010, $2.00 ," $4,030.00 ", $2.95 , $-   ," $5,929.50 ",17/9/2022,12, December ,2021,disagree,bad quality 
1747,Tomatoes,Market, Japan Foods Trading , Northern Territory ,801,796, $5.00 ," $4,005.00 ", $5.95 , $-   ," $4,736.20 ",18/9/2022,7, July ,2021,Extremely Poor,good quality 
1748,Squash,Market, Basfoods Direct , The Australian Capital Territory ,1023,1018, $4.00 ," $4,092.00 ", $4.95 , $-   ," $5,039.10 ",19/9/2022,9, September ,2021,strongly agree,tasty 
1749,Oranges,Grocery, Kahvecioglu Grand Foods , NSW  ,1496,1491, $3.50 ," $5,236.00 ", $4.45 , $-   ," $6,634.95 ",20/9/2022,10, October ,2021,strongly diagree,I like your product 
1750,Oranges,Grocery, NSM Foods Direct to Public Outlet Store , Queensland ,1010,1005, $4.00 ," $4,040.00 ", $4.95 , $-   ," $4,974.75 ",21/9/2022,10, October ,2021,strongly diagree,I don't like this product 
1751,Apples,Orchard, Bera Foods Wholesalers , Tasmania ,1513,1508, $2.50 ," $3,782.50 ", $3.45 , $-   ," $5,202.60 ",22/9/2022,11, November ,2021,agree,prodict not receive ontime
1752,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Western Australia  ,2300,2295, $5.00 ," $11,500.00 ", $5.95 , $-   ," $13,655.25 ",23/9/2022,12, December ,2021,disagree,receive ontime 
1753,Lettuce,Market, Complete Food Services , South Australia  ,2821,2816, $11.00 ," $31,031.00 ", $11.95 , $-   ," $33,651.20 ",24/9/2022,12, December ,2021,strongly agree,I like your product 
1754,Tomatoes,Market, Japan Foods Trading , Northern Territory ,2227.5,2222.5, $7.00 ," $15,592.50 ", $7.95 , $-   ," $17,668.88 ",25/9/2022,1, January ,2021,strongly diagree,I don't like this product 
1755,Squash,Market, Basfoods Direct , The Australian Capital Territory ,1199,1194, $6.00 ," $7,194.00 ", $6.95 , $-   ," $8,298.30 ",26/9/2022,4, April ,2021,agree,product not receive ontime
1756,Celery,Grocery, Grocery Industries Australia Pty Ltd , NSW  ,200,195, $4.25 , $850.00 , $5.20 , $-   ," $1,014.00 ",27/9/2022,5, May ,2021,disagree,receive ontime 
1757,Cucumber,Market, Complete Food Services , Queensland ,388,383, $12.00 ," $4,656.00 ", $12.95 , $-   ," $4,959.85 ",28/9/2022,9, September ,2021,Extremely Poor,I like your product 
1758,Mushrooms,Grocery, Japan Foods Trading , Tasmania ,1727,1722, $20.00 ," $34,540.00 ", $20.95 , $-   ," $36,075.90 ",29/9/2022,10, October ,2021,strongly agree,I don't like this product 
1759,Milk ,Home Delivery, Basfoods Direct , Western Australia  ,2300,2295, $12.00 ," $27,600.00 ", $12.95 , $-   ," $29,720.25 ",30/9/2022,12, December ,2021,strongly diagree,product was very fresh thanks
1760,Cheese,Home Delivery, Kahvecioglu Grand Foods , South Australia  ,260,255, $3.00 , $780.00 , $3.95 , $-   ," $1,007.25 ",1/10/2022,2, February ,2021,strongly diagree,product was notvery fresh thanks
1761,Eggs,Home Delivery, NSM Foods Direct to Public Outlet Store , Northern Territory ,2470,2465, $2.00 ," $4,940.00 ", $2.95 , $-   ," $7,271.75 ",2/10/2022,9, September ,2021,agree,product was very fresh thanks
1762,Cottage cheese,Home Delivery, Bera Foods Wholesalers , The Australian Capital Territory ,1743,1738, $1.50 ," $2,614.50 ", $2.45 , $-   ," $4,258.10 ",3/10/2022,10, October ,2021,disagree,I like your product 
1763,Sour cream,Home Delivery, Royal Foods Australia Pty. Ltd. , NSW  ,2914,2909, $1.75 ," $5,099.50 ", $2.70 , $-   ," $7,854.30 ",4/10/2022,10, October ,2021,strongly agree,I don't like this product 
1764,Yogurt,Grocery, Real Food Distributors , Queensland ,1731,1726, $2.00 ," $3,462.00 ", $2.95 , $-   ," $5,091.70 ",5/10/2022,10, October ,2021,strongly diagree,product was very fresh thanks
1765,Beef,Market, Quality Foods , Tasmania ,700,695, $5.00 ," $3,500.00 ", $5.95 , $-   ," $4,135.25 ",6/10/2022,11, November ,2021,agree,product was notvery fresh thanks
1766,Wild Salmon,Fish Market, First Ray , Western Australia  ,2222,2217, $4.00 ," $8,888.00 ", $4.95 , $-   ," $10,974.15 ",7/10/2022,11, November ,2021,disagree,product was very fresh thanks
1767,Oranges,Grocery, Mediterranean Wholesalers , South Australia  ,1177,1172, $3.50 ," $4,119.50 ", $4.45 , $-   ," $5,215.40 ",8/10/2022,11, November ,2021,Extremely Poor,product was not very fresh thanks
1768,Apples,Orchard, Bruno Fine Foods , Northern Territory ,1922,1917, $4.00 ," $7,688.00 ", $4.95 , $-   ," $9,489.15 ",9/10/2022,11, November ,2021,strongly agree,prodict not receive ontime
1769,Bananas,Grocery, Basfoods Direct - Somerton Store , NSW  ,1575,1570, $2.50 ," $3,937.50 ", $3.45 , $-   ," $5,416.50 ",10/10/2022,2, February ,2021,strongly diagree,customer service was very friendly 
1770,Oranges,Grocery, Glendal Foods , Queensland ,606,601, $5.00 ," $3,030.00 ", $5.95 , $-   ," $3,575.95 ",11/10/2022,4, April ,2021,strongly diagree,no one response my email
1771,Apples,Orchard, Grocery Industries Australia Pty Ltd , Tasmania ,2460,2455, $11.00 ," $27,060.00 ", $11.95 , $-   ," $29,337.25 ",12/10/2022,7, July ,2021,agree,"there was an issue with my order, team resolve very quickly"
1772,Bananas,Grocery, Complete Food Services , Western Australia  ,269,264, $7.00 ," $1,883.00 ", $7.95 , $-   ," $2,098.80 ",13/10/2022,10, October ,2021,disagree,I like your product 
1773,Lettuce,Market, Japan Foods Trading , South Australia  ,2536,2531, $6.00 ," $15,216.00 ", $6.95 , $-   ," $17,590.45 ",14/10/2022,11, November ,2021,strongly agree,bad quality 
1774,Tomatoes,Market, Basfoods Direct , Northern Territory ,2903,2898, $4.25 ," $12,337.75 ", $5.20 , $-   ," $15,069.60 ",15/10/2022,3, March ,2021,strongly diagree,good quality 
1775,Squash,Market, Kahvecioglu Grand Foods , The Australian Capital Territory ,2541,2536, $12.00 ," $30,492.00 ", $12.95 , $-   ," $32,841.20 ",16/10/2022,8, August ,2021,agree,tasty 
1776,Celery,Grocery, NSM Foods Direct to Public Outlet Store , NSW  ,269,264, $20.00 ," $5,380.00 ", $20.95 , $-   ," $5,530.80 ",17/10/2022,10, October ,2021,disagree,I like your product 
1777,Cucumber,Market, Bera Foods Wholesalers , Queensland ,1496,1491, $12.00 ," $17,952.00 ", $12.95 , $-   ," $19,308.45 ",18/10/2022,10, October ,2021,Extremely Poor,I don't like this product 
1778,Mushrooms,Grocery, Grocery Industries Australia Pty Ltd , Tasmania ,1010,1005, $3.00 ," $3,030.00 ", $3.95 , $-   ," $3,969.75 ",19/10/2022,10, October ,2021,strongly agree,prodict not receive ontime
1779,Milk ,Home Delivery, Complete Food Services , Western Australia  ,1281,1276, $2.00 ," $2,562.00 ", $2.95 , $-   ," $3,764.20 ",20/10/2022,12, December ,2021,strongly diagree,receive ontime 
1780,Cheese,Home Delivery, Japan Foods Trading , South Australia  ,888,883, $1.50 ," $1,332.00 ", $2.45 , $-   ," $2,163.35 ",21/10/2022,3, March ,2021,strongly diagree,I like your product 
1781,Eggs,Home Delivery, Basfoods Direct , NSW  ,2844,2839, $1.75 ," $4,977.00 ", $2.70 , $-   ," $7,665.30 ",22/10/2022,5, May ,2021,agree,I don't like this product 
1782,Cottage cheese,Home Delivery, Kahvecioglu Grand Foods , Queensland ,2475,2470, $2.00 ," $4,950.00 ", $2.95 , $-   ," $7,286.50 ",23/10/2022,8, August ,2021,disagree,product not receive ontime
1783,Sour cream,Home Delivery, NSM Foods Direct to Public Outlet Store , Tasmania ,1743,1738, $5.00 ," $8,715.00 ", $5.95 , $-   ," $10,341.10 ",24/10/2022,10, October ,2021,strongly agree,receive ontime 
1784,Yogurt,Grocery, Bera Foods Wholesalers , Western Australia  ,2914,2909, $4.00 ," $11,656.00 ", $4.95 , $-   ," $14,399.55 ",25/10/2022,10, October ,2021,strongly diagree,I like your product 
1785,Beef,Market, Grocery Industries Australia Pty Ltd , South Australia  ,1731,1726, $3.50 ," $6,058.50 ", $4.45 , $-   ," $7,680.70 ",26/10/2022,10, October ,2021,agree,I don't like this product 
1786,Wild Salmon,Fish Market, Complete Food Services , NSW  ,1727,1722, $4.00 ," $6,908.00 ", $4.95 , $-   ," $8,523.90 ",27/10/2022,10, October ,2021,disagree,product was very fresh thanks
1787,Oranges,Grocery, Japan Foods Trading , Queensland ,1870,1865, $2.50 ," $4,675.00 ", $3.45 , $-   ," $6,434.25 ",28/10/2022,11, November ,2021,Extremely Poor,product was notvery fresh thanks
1788,Apples,Orchard, Royal Foods Australia Pty. Ltd. , Tasmania ,1174,1169, $5.00 ," $5,870.00 ", $5.95 , $-   ," $6,955.55 ",29/10/2022,8, August ,2021,strongly agree,product was very fresh thanks
1789,Bananas,Grocery, Real Food Distributors , Western Australia  ,2767,2762, $11.00 ," $30,437.00 ", $11.95 , $-   ," $33,005.90 ",30/10/2022,8, August ,2021,strongly diagree,I like your product 
1790,Lettuce,Market, Quality Foods , South Australia  ,1085,1080, $7.00 ," $7,595.00 ", $7.95 , $-   ," $8,586.00 ",31/10/2022,10, October ,2021,strongly diagree,I don't like this product 
